,CLASS_NAME,num,x,y,B1,B2,B4,B7,B10,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B27,B30,B32
3826,mulan,1129,371380.6658,2385638.926,992,1090,680,1067,1067,560,517,536,1017,1566,3243,3435,3469,3777,3917,4212,3669,6813,6042
3827,mulan,1135,371100.6658,2385636.926,1082,1011,675,1094,1048,583,533,525,1078,1639,3278,3542,3281,3672,3801,3917,3397,6396,6167
3828,mulan,1140,371392.6658,2385635.926,903,1021,790,1075,1124,582,575,615,1055,1499,3298,3493,3427,3751,3976,4108,3558,6437,6157
3829,mulan,1149,371359.1658,2385632.926,997,994,693,1029,1026,533,476,547,1018,1621,3398,3666,3677,3916,4141,4366,3801,7316,6435
3830,mulan,1159,371391.1658,2385628.926,890,1035,726,1052,1067,590,530,574,1057,1574,3315,3524,3578,3780,4050,4180,3616,6474,5975
3831,mulan,1160,371593.3032,2385628.726,1025,941,754,1024,902,496,462,518,979,1487,3446,3676,3574,3843,4027,4293,3745,6998,6336
3832,mulan,1167,371627.3032,2385626.726,1039,1024,709,1049,1023,540,451,490,1024,1668,3543,3734,3709,4034,4216,4359,3865,6923,6251
3833,mulan,1169,370899.6658,2385625.926,1022,997,663,1068,1067,550,500,511,997,1513,3140,3407,3454,3663,3859,4080,3505,5972,5744
3834,mulan,1172,371095.1658,2385625.426,1081,983,680,1061,1058,560,528,521,1110,1655,3264,3462,3298,3648,3744,3827,3481,6323,6145
3835,mulan,1174,371132.6658,2385625.426,1361,1255,1065,1276,1266,1144,1000,1052,1371,1703,2958,3076,2998,3317,3439,3517,3074,5452,5293
3836,mulan,1175,371234.4673,2385626.617,1261,1187,989,1112,1209,792,740,705,1085,1565,3054,3329,3335,3655,3899,4074,3523,6586,5143
3837,mulan,1179,371704.3032,2385623.226,1103,969,645,1042,954,479,424,460,992,1668,3558,3805,3765,3898,4102,4162,3536,6463,6570
3838,mulan,1187,371064.1733,2385616.61,1166,951,590,1056,1066,519,458,523,1022,1636,3481,3676,3696,3963,4174,4159,3681,7121,6628
3839,mulan,1189,371402.1658,2385620.426,1096,1043,727,1116,1059,581,526,533,1051,1579,3352,3513,3433,3761,3837,3987,3505,6332,6062
3840,mulan,1190,371685.3032,2385619.726,1125,1019,610,1074,1019,543,443,520,1015,1626,3422,3680,3478,3759,3931,4222,3464,6342,6181
3841,mulan,1194,371113.6658,2385618.926,1097,1016,726,1110,1102,664,578,572,1072,1675,3263,3342,3200,3503,3703,3820,3429,5864,5992
3842,mulan,1195,371124.6658,2385618.926,1153,1043,778,1146,1134,799,688,675,1126,1649,3167,3287,3142,3466,3619,3658,3270,5592,5337
3843,mulan,1200,371100.6658,2385617.426,1154,956,676,1084,1073,569,514,577,1077,1673,3229,3442,3393,3651,3823,3934,3487,6254,6651
3844,mulan,1201,371357.6658,2385617.426,1074,1087,668,1014,1021,508,461,482,1032,1611,3485,3783,3714,4069,4273,4482,3755,6958,6362
3845,mulan,1204,371350.1658,2385615.426,1031,961,706,1044,1037,569,482,503,980,1583,3355,3714,3706,4056,4267,4535,3850,7358,6540
3846,mulan,1210,370902.1658,2385614.926,1059,1020,650,1096,1041,548,496,524,982,1563,3129,3453,3438,3702,3842,4000,3401,5740,5729
3847,mulan,1211,371133.6658,2385614.926,1336,1148,971,1239,1292,1045,918,948,1290,1722,2994,3201,3103,3367,3504,3499,3166,5697,5264
3848,mulan,1213,371618.3032,2385614.226,984,1011,706,1047,972,513,475,477,1030,1586,3482,3692,3687,3988,4196,4416,3719,6821,6311
3849,mulan,1215,371121.6658,2385613.426,1056,1008,726,1112,1077,637,540,553,1089,1667,3267,3325,3268,3563,3688,3905,3453,5857,5663
3850,mulan,1216,371409.1658,2385613.426,1030,1028,684,1114,1010,555,535,553,1075,1575,3331,3501,3433,3701,3840,3926,3399,6079,5922
3851,mulan,1218,371368.1658,2385612.426,1087,1012,653,1039,958,523,501,517,996,1669,3568,3855,3845,4119,4249,4317,3660,7023,6560
3852,mulan,1219,371415.6658,2385612.426,1059,1058,696,1105,1059,598,548,538,1087,1586,3202,3427,3395,3621,3828,3908,3388,5972,5693
3853,mulan,1220,371710.8032,2385612.226,1044,906,623,1042,978,472,457,501,1009,1627,3407,3681,3568,3765,3923,3973,3484,6205,6271
3854,mulan,1222,371084.4358,2385610.603,1104,919,664,1072,1028,600,500,500,1057,1594,3367,3513,3510,3817,4005,4030,3511,6548,6010
3855,mulan,1224,371056.1658,2385611.426,1149,994,615,1044,1017,524,453,490,945,1477,3416,3676,3715,3817,4153,4152,3600,7133,6961
3856,mulan,1225,371242.6658,2385611.426,1197,1118,808,1124,1147,582,524,539,1060,1652,3262,3512,3510,3797,3833,4035,3586,6765,5948
3857,mulan,1226,371379.6658,2385610.926,1086,983,661,1058,1011,527,510,562,1048,1660,3441,3741,3723,4008,4186,4246,3629,6875,6400
3858,mulan,1231,371227.6658,2385609.926,1208,1179,1022,1160,1222,722,725,638,1103,1532,3160,3425,3463,3726,4018,4036,3609,6111,5564
3859,mulan,1233,371699.3032,2385609.226,1101,931,620,1056,1010,486,419,472,1034,1631,3357,3635,3502,3691,3854,3973,3521,6340,6141
3860,mulan,1237,371117.1658,2385608.426,1056,1008,726,1112,1077,637,540,553,1089,1667,3267,3325,3268,3563,3688,3905,3453,5857,5663
3861,mulan,1239,371099.6658,2385607.926,1007,995,673,1101,1046,588,507,521,1038,1632,3324,3457,3384,3660,3835,3924,3468,6295,6262
3862,mulan,1241,371124.1658,2385607.426,1124,964,731,1124,1109,717,636,620,1107,1651,3181,3288,3148,3452,3605,3711,3311,5819,5295
3863,mulan,1245,370884.4226,2385604.735,1142,1009,677,1073,1024,532,476,509,987,1587,3213,3407,3469,3743,3858,3936,3506,6377,6169
3864,mulan,1246,371068.4141,2385604.815,1090,1006,602,1046,1065,521,469,497,983,1600,3513,3640,3671,3996,4209,4114,3651,7227,6906
3865,mulan,1268,371128.1658,2385599.426,1079,1094,693,1085,1094,658,674,647,1137,1640,3141,3261,3175,3544,3578,3718,3327,6139,5515
3866,mulan,1274,371699.8032,2385598.226,1094,921,609,1047,1025,480,451,540,1040,1585,3250,3476,3453,3640,3763,3874,3483,6245,5948
3867,mulan,1278,371080.1658,2385597.426,986,936,624,1056,981,521,466,504,1015,1612,3448,3595,3557,3983,4046,4031,3652,6984,6483
3868,mulan,1279,371111.1658,2385597.426,1015,1088,677,1070,1063,573,490,529,1076,1677,3294,3407,3335,3685,3785,3981,3552,6330,6233
3869,mulan,1280,371218.2214,2385598.418,1165,1108,918,1129,1183,795,729,730,1105,1545,3126,3328,3323,3648,3895,4112,3520,5943,5272
3870,mulan,1284,371097.6658,2385596.426,951,1000,674,1088,1011,590,503,532,1067,1639,3351,3498,3306,3743,3912,4011,3577,6253,6272
3871,mulan,1285,371119.1658,2385596.426,1074,1079,707,1068,1068,609,542,569,1082,1643,3255,3345,3298,3622,3748,3886,3491,5957,5604
3872,mulan,1287,370872.1658,2385595.926,1027,930,686,1043,997,521,510,516,998,1520,3185,3419,3427,3773,3916,4110,3588,6643,6345
3873,mulan,1293,371130.4379,2385594.773,1079,1094,693,1085,1094,658,674,647,1137,1640,3141,3261,3175,3544,3578,3718,3327,6139,5515
3874,mulan,1299,371026.1658,2385590.926,1102,987,621,1020,939,473,470,522,945,1521,3355,3784,3787,4063,4205,4307,3767,7641,7248
3875,mulan,1307,371319.6658,2385588.926,1025,961,671,1031,1028,495,470,529,1018,1593,3676,3905,3880,4328,4407,4688,4075,8038,7119
3876,mulan,1309,370987.6658,2385588.426,1055,943,671,1033,985,500,455,478,986,1523,3426,3826,3888,4186,4310,4615,3992,7940,7113
3877,mulan,1310,371116.1658,2385588.426,1162,1002,686,1035,1042,544,545,571,1107,1694,3280,3387,3376,3670,3768,3825,3532,6109,6013
3878,mulan,1311,371130.0708,2385588.452,1057,943,695,1087,1056,630,589,572,1156,1654,3085,3279,3203,3516,3602,3695,3346,6166,5797
3879,mulan,1312,371063.1658,2385586.426,969,965,641,1046,966,534,492,520,966,1523,3364,3512,3606,3898,4067,4201,3725,7341,6835
3880,mulan,1315,371088.1658,2385585.926,926,921,683,1066,1047,500,454,559,1048,1633,3307,3602,3520,3828,4127,4101,3722,6733,6395
3881,mulan,1323,371237.6658,2385583.426,1084,1058,766,1133,1082,550,490,506,1009,1601,3266,3443,3340,3683,3810,3934,3270,6178,6204
3882,mulan,1324,371352.6658,2385582.926,1061,1038,646,1069,1021,514,476,521,1046,1687,3572,3776,3778,4023,4132,4400,3684,7174,6578
3883,mulan,1325,371112.6658,2385582.426,1126,923,640,1073,1067,530,534,580,1097,1645,3320,3429,3401,3690,3720,3946,3498,6564,5803
3884,mulan,1328,371131.9158,2385582.605,1044,822,629,1108,1078,618,585,566,1123,1608,3113,3328,3218,3506,3654,3889,3440,6465,5846
3885,mulan,1329,371328.1658,2385581.426,1080,1024,645,1036,989,497,440,525,1013,1655,3818,3974,4002,4415,4497,4712,4011,7811,6775
3886,mulan,1331,371713.8032,2385579.726,1002,989,606,1030,1034,535,449,501,1059,1563,3150,3369,3300,3529,3633,3732,3308,6163,6311
3887,mulan,1332,371747.3032,2385579.226,906,911,576,1043,1035,539,501,574,1078,1622,3210,3386,3183,3490,3648,3892,3446,5934,5831
3888,mulan,1335,371003.1658,2385577.926,1101,966,640,1039,940,514,476,525,940,1624,3458,3841,3906,4187,4404,4538,3815,7960,7338
3889,mulan,1336,371657.8032,2385577.726,891,998,592,1065,996,525,493,519,1040,1639,3442,3712,3756,3818,4020,4057,3320,5580,5637
3890,mulan,1339,371138.1658,2385574.926,1027,971,657,1143,1134,697,651,658,1181,1662,3026,3191,3107,3379,3593,3776,3462,6347,5809
3891,mulan,1343,371130.6658,2385573.426,1145,1012,666,1133,1072,541,551,584,1057,1629,3214,3355,3298,3545,3714,3810,3493,6538,5856
3892,mulan,1344,371148.1447,2385572.817,1204,1128,868,1229,1221,705,653,674,1094,1628,3048,3231,3172,3483,3635,3830,3482,5976,5879
3893,mulan,1345,371344.1658,2385573.426,1206,1030,687,1082,991,519,427,477,973,1722,3690,3857,3977,4191,4302,4488,3881,7247,6828
3894,mulan,1346,371362.1658,2385572.926,1063,967,665,1061,1017,522,529,523,1044,1636,3448,3667,3644,3931,4054,4270,3625,6782,6080
3895,mulan,1347,371335.1658,2385572.426,1104,1026,582,1085,1014,513,466,493,985,1683,3724,3926,3998,4306,4478,4575,3924,7379,6798
3896,mulan,1350,371171.1658,2385571.426,1849,1716,1711,1937,1797,866,799,753,1151,1607,3148,3372,3299,3624,3706,3961,3515,6271,5721
3897,mulan,1356,371136.4887,2385568.426,1107,1021,688,1145,1111,619,596,649,1089,1638,3103,3254,3184,3471,3648,3781,3502,6129,5929
3898,mulan,1359,371267.1658,2385566.926,1096,977,640,1041,985,526,455,499,1022,1574,3444,3701,3771,4074,4232,4380,3964,8150,6837
3899,mulan,1360,371657.3032,2385566.726,897,930,599,1069,980,523,494,509,1052,1691,3401,3605,3530,3664,3843,3904,3122,5493,5653
3900,mulan,1361,371289.1658,2385564.926,1109,1018,662,1046,982,472,435,482,1014,1669,3687,3966,3986,4407,4486,4704,4152,8494,7216
3901,mulan,1363,371356.1658,2385563.426,1107,1022,642,1055,960,525,471,507,1023,1646,3589,3756,3791,3964,4211,4273,3759,6976,6712
3902,mulan,1366,371336.1658,2385562.926,1077,1020,660,1091,987,489,440,473,1017,1717,3741,3941,4014,4326,4497,4617,3906,7330,6864
3903,mulan,1367,371106.1658,2385562.426,998,1024,646,1119,1092,492,446,516,1079,1657,3443,3494,3512,3728,3897,3915,3514,7061,5963
3904,mulan,1368,371144.2533,2385560.838,1273,1095,805,1166,1137,636,603,622,1060,1594,3105,3297,3219,3579,3752,3817,3408,5975,5923
3905,mulan,1369,371080.4358,2385560.338,1076,1015,697,998,997,524,489,497,995,1524,3309,3713,3729,3980,4099,4229,3698,7098,6841
3906,mulan,1370,371153.1658,2385561.426,1481,1202,1029,1281,1230,656,637,621,1079,1589,3146,3367,3258,3576,3773,3842,3361,6051,5935
3907,mulan,1373,370838.6658,2385558.426,900,1072,735,1053,986,509,480,498,991,1590,3453,3666,3795,4162,4373,4496,3739,6624,6407
3908,mulan,1374,371091.1658,2385558.426,1076,967,671,1046,1012,527,468,557,979,1556,3349,3725,3687,3899,4131,4202,3677,7266,6706
3909,mulan,1375,371021.1658,2385557.926,1062,965,654,1060,976,492,475,514,1012,1612,3555,3912,3836,4171,4463,4509,3930,7741,6906
3910,mulan,1383,371342.6658,2385555.426,1191,1027,656,1079,977,526,420,455,986,1692,3624,3857,3971,4165,4370,4446,3832,7116,6885
3911,mulan,1385,371281.1658,2385553.426,1065,956,619,1054,922,480,439,449,994,1650,3659,3963,3977,4318,4535,4686,3993,8235,7139
3912,mulan,1386,371164.3218,2385554.513,1673,1347,1215,1405,1342,673,648,616,1149,1601,3135,3404,3335,3632,3789,3933,3341,6148,5928
3913,mulan,1389,371304.1658,2385551.926,1044,1056,668,1031,996,463,420,517,1033,1696,3759,4124,4099,4444,4581,4625,3948,7658,7226
3914,mulan,1391,370985.6658,2385551.426,949,996,691,1048,997,502,469,488,994,1553,3566,3823,3796,4194,4377,4553,4026,8001,7019
3915,mulan,1393,371319.1658,2385549.926,1105,1043,683,1073,992,468,426,487,1049,1692,3826,4112,4121,4398,4545,4591,3952,7376,7083
3916,mulan,1394,371102.6658,2385549.426,1095,1024,641,1087,1060,525,420,506,1079,1649,3360,3529,3469,3810,3919,3942,3534,6729,5855
3917,mulan,1397,371175.1658,2385547.926,1338,1206,916,1203,1155,620,547,587,1060,1565,3108,3376,3387,3585,3859,3909,3306,6012,5899
3918,mulan,1398,371123.1658,2385547.426,1115,971,689,1112,1038,567,477,522,1049,1599,3223,3451,3408,3683,3857,3969,3501,6261,5835
3919,mulan,1399,371694.3032,2385547.226,951,945,693,1047,1010,583,496,500,991,1433,3129,3331,3291,3578,3727,3913,3360,6205,5673
3920,mulan,1400,371334.6658,2385546.426,1049,964,678,1071,1007,482,420,471,1038,1654,3799,3985,4038,4266,4511,4544,3855,7178,6836
3921,mulan,1401,370859.1658,2385545.926,1035,1062,593,1022,943,480,467,457,991,1582,3447,3800,3763,4107,4212,4324,3546,6843,6767
3922,mulan,1402,371286.1658,2385543.926,1157,1038,623,1049,947,459,425,476,1014,1700,3794,4090,4113,4440,4661,4833,4105,7869,7141
3923,mulan,1403,371137.6658,2385543.426,1136,1050,700,1098,1079,557,462,537,1079,1644,3188,3398,3338,3754,3882,3930,3393,5858,5953
3924,mulan,1404,371148.277,2385544.59,1239,1059,758,1133,1101,615,589,579,1051,1634,3144,3339,3281,3630,3804,3764,3376,5970,5957
3925,mulan,1408,371354.6658,2385539.426,1134,802,666,1042,980,462,458,497,1075,1730,3593,3787,3808,4063,4118,4322,3730,6970,6440
3926,mulan,1409,371024.6658,2385537.426,1115,954,661,1073,952,514,456,516,996,1567,3554,3855,3884,4226,4466,4582,3887,7379,6502
3927,mulan,1412,371081.6658,2385536.926,1042,1006,671,991,978,519,483,528,964,1500,3317,3646,3605,3904,4046,4089,3696,6955,6613
3928,mulan,1413,371099.348,2385537.64,1053,942,619,1059,1017,509,415,509,1034,1644,3424,3676,3542,3863,4083,4046,3635,6895,6609
3929,mulan,1414,371283.3984,2385534.164,1115,952,642,1043,974,513,423,462,1041,1738,3844,4152,4177,4436,4702,4822,4067,7636,7035
3930,mulan,1415,371271.1658,2385536.426,940,932,624,1032,941,474,421,500,1062,1564,3415,3742,3788,4075,4284,4592,3990,8007,6651
3931,mulan,1417,371006.6658,2385535.426,1072,1007,617,1048,970,490,455,512,987,1572,3484,3968,3873,4295,4454,4612,3979,7696,6893
3932,mulan,1418,371049.6658,2385535.426,1114,963,696,1023,947,517,478,495,917,1492,3457,3742,3724,4021,4262,4361,3669,6402,6421
3933,mulan,1423,371700.8032,2385532.226,1018,977,703,1015,1017,537,510,535,999,1545,3073,3301,3238,3466,3575,3747,3220,5686,5476
3934,mulan,1424,371142.1658,2385531.926,1131,1045,725,1093,1072,502,492,492,988,1564,3154,3366,3312,3627,3752,3770,3294,6134,6290
3935,mulan,1425,371273.1658,2385531.426,1051,975,630,1033,958,505,445,461,975,1627,3789,4022,3945,4327,4553,4615,4019,7892,6909
3936,mulan,1426,371281.3534,2385529.677,1051,975,630,1033,958,505,445,461,975,1627,3789,4022,3945,4327,4553,4615,4019,7892,6909
3937,mulan,1427,371324.6658,2385530.426,978,989,664,1040,979,473,413,493,1043,1681,3726,3969,3973,4202,4436,4506,3762,7126,6894
3938,mulan,1429,370838.1658,2385529.426,1065,960,653,1023,996,513,438,495,986,1656,3519,3675,3720,4035,4188,4129,3360,6333,6923
3939,mulan,1430,371128.1658,2385529.426,1200,958,687,1119,1029,497,464,518,1036,1570,3212,3461,3435,3679,3883,4047,3428,6067,6134
3940,mulan,1431,371148.1102,2385526.515,1131,1045,725,1093,1072,502,492,492,988,1564,3154,3366,3312,3627,3752,3770,3294,6134,6290
3941,mulan,1432,371092.6658,2385528.926,1048,915,619,1035,1000,511,451,516,1036,1663,3438,3683,3557,3830,4127,4101,3614,6948,6445
3942,mulan,1434,371294.3404,2385527.172,1037,908,628,1064,977,464,415,462,990,1661,3784,4149,4172,4441,4675,4752,3847,7675,7053
3943,mulan,1435,370829.6658,2385527.426,1163,969,631,1016,998,509,466,507,993,1593,3365,3755,3663,4065,4151,4106,3395,6014,5842
3944,mulan,1436,371368.1658,2385527.426,1007,986,654,1060,1005,542,499,551,1062,1647,3406,3679,3537,3928,4067,4274,3751,6614,6078
3945,mulan,1438,371077.6658,2385526.426,1036,973,656,986,981,510,476,531,965,1498,3336,3581,3559,3855,4031,4094,3616,6782,6448
3946,mulan,1440,371140.2533,2385520.949,1129,913,663,1054,1032,503,439,525,996,1552,3231,3428,3358,3630,3725,3905,3386,6170,6002
3947,mulan,1441,371271.6658,2385521.926,961,951,640,1007,911,499,451,506,992,1562,3648,3826,3712,4208,4416,4525,3909,7571,6596
3948,mulan,1443,371311.6658,2385521.926,1016,857,628,1052,923,436,435,482,993,1594,3729,4131,4061,4298,4585,4598,3739,7149,6876
3949,mulan,1448,371097.6658,2385517.426,1040,815,648,1028,992,500,494,525,994,1587,3419,3677,3613,3898,4122,4119,3673,7027,6183
3950,mulan,1450,371301.1658,2385516.426,972,868,626,1085,966,457,421,466,995,1632,3771,4098,4089,4374,4598,4675,3790,7394,6984
3951,mulan,1451,370996.2942,2385514.702,1023,976,642,1052,978,511,469,510,958,1594,3582,3943,3990,4315,4524,4627,3769,6889,6472
3952,mulan,1452,370981.6658,2385515.426,997,981,661,1056,1056,501,489,487,986,1525,3588,3942,3906,4268,4511,4530,3808,6938,6724
3953,mulan,1453,371027.6658,2385515.426,932,983,644,1059,979,484,478,518,952,1627,3568,3949,3928,4337,4475,4555,3865,6700,6378
3954,mulan,1456,371013.1658,2385514.926,1005,931,705,1064,970,465,488,489,934,1586,3639,4068,3983,4360,4490,4577,3830,7038,6496
3955,mulan,1457,371137.1658,2385514.926,1129,913,663,1054,1032,503,439,525,996,1552,3231,3428,3358,3630,3725,3905,3386,6170,6002
3956,mulan,1458,371725.8032,2385514.726,1024,987,663,1014,1004,542,504,510,1036,1577,3111,3289,3198,3439,3621,3682,3235,5977,5731
3957,mulan,1460,371284.6658,2385514.426,1007,921,618,1083,1003,471,421,469,982,1642,3774,4087,4055,4437,4592,4699,3880,7519,6857
3958,mulan,1463,370957.1658,2385511.426,1148,1011,675,1047,1090,533,517,521,971,1534,3600,3923,3964,4329,4537,4701,3754,7154,6508
3959,mulan,1465,371322.1658,2385510.926,1004,983,638,1037,982,481,464,496,978,1625,3656,3908,3715,4046,4170,4312,3710,7032,6400
3960,mulan,1466,370938.1658,2385510.426,1072,977,660,1089,998,536,501,533,969,1592,3476,3856,3931,4320,4466,4687,3953,7689,6911
3961,mulan,1467,371304.6658,2385510.426,963,851,639,1036,953,487,458,479,949,1606,3834,3965,3946,4204,4436,4492,3828,7073,7187
3962,mulan,1471,371317.1658,2385506.926,1060,925,625,1023,983,473,453,497,981,1620,3684,3982,3827,4146,4292,4423,3729,6929,6560
3963,mulan,1472,370970.1658,2385504.926,1029,998,665,1058,1055,508,504,539,961,1538,3627,3956,3898,4285,4468,4565,3736,6901,6608
3964,mulan,1474,371303.1658,2385501.426,1012,801,610,1052,946,492,461,485,945,1576,3773,3840,3863,4091,4247,4432,3733,7031,6721
3965,mulan,1475,371328.1658,2385501.426,1005,983,614,1054,972,489,456,503,1025,1604,3556,3811,3676,3968,4140,4271,3718,7214,6440
3966,mulan,1476,371376.6658,2385501.426,1091,1059,693,1112,1079,575,547,579,1087,1638,3441,3662,3572,3816,4076,4244,3756,7675,6637
3967,mulan,1477,371010.6658,2385499.926,1100,982,594,1038,921,485,434,486,962,1516,3478,3863,3850,4101,4356,4307,3453,6085,6200
3968,mulan,1479,371092.1658,2385497.426,1045,900,691,1059,970,514,469,535,1049,1610,3459,3683,3639,3940,4014,4105,3612,6694,6340
3969,mulan,1482,370975.6658,2385490.926,1130,1002,604,1030,954,473,423,488,1000,1512,3520,3703,3656,3928,4157,4154,3613,6548,6767
3970,mulan,1483,371245.6658,2385490.426,965,979,704,1006,951,527,444,493,950,1507,3116,3523,3489,3803,4060,4211,3603,6109,5779
3971,mulan,1485,371264.1658,2385488.926,1119,969,661,1019,966,463,414,476,968,1562,3552,3875,3925,4202,4435,4467,3691,6752,6279
3972,mulan,1486,371313.6658,2385488.926,979,918,634,1046,949,483,486,498,983,1594,3549,3770,3703,3945,4142,4304,3712,7349,6279
3973,mulan,1487,371087.6658,2385487.926,1042,885,734,1037,1011,506,466,503,1021,1535,3306,3534,3532,3853,3973,4224,3690,7324,6383
3974,mulan,1488,371101.1658,2385481.926,961,916,698,1082,1006,503,443,513,945,1446,3242,3571,3484,3860,3937,4217,3655,7056,6619
3975,mulan,1489,371004.6658,2385479.926,966,912,662,1070,965,515,480,497,856,1502,3163,3437,3483,3598,3751,3787,3219,6304,6090
3976,mulan,1490,371313.1658,2385479.926,1044,996,675,1047,953,508,478,498,993,1574,3483,3717,3591,3922,4049,4301,3809,7383,6081
3977,mulan,1491,371253.6658,2385479.426,971,929,690,1004,964,487,444,441,964,1556,3400,3687,3704,3931,4194,4166,3480,6250,5956
3978,mulan,1492,370953.1658,2385477.926,1101,961,631,1018,950,485,440,499,921,1600,3439,3837,3775,4020,4229,4370,3756,7103,6479
3979,mulan,1494,370931.6658,2385475.926,1071,962,680,1016,888,490,461,500,920,1546,3630,4006,3941,4279,4486,4697,3854,7352,6965
3980,mulan,1495,371276.1658,2385474.926,1034,1002,665,1036,969,450,440,477,981,1648,3587,3911,3863,4095,4334,4367,3645,6490,6051
3981,mulan,1496,371312.1658,2385473.926,1044,996,675,1047,953,508,478,498,993,1574,3483,3717,3591,3922,4049,4301,3809,7383,6081
3982,mulan,1497,371086.1658,2385469.426,1017,887,736,1017,965,510,439,517,904,1504,3331,3597,3576,3846,3958,4232,3670,7121,6527
